gen,idx,rep_128,rep_256,rep_512,width_mult,down_op,down_k,pan_repeats,mAP,lat_ms,sd_size_mb,on_disk_mb,macs,params,rank,crowd,weights,yaml,run_dir,feasible
7,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.899471282958984,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762035646121_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762035646121_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762035646121_2576,False
7,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.204494476318359,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036003199_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036003199_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036003199_2576,False
7,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.867159843444825,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036360654_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036360654_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036360654_2576,False
7,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.392568588256836,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036719309_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036719309_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762036719309_2576,False
7,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.726493835449219,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037081171_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037081171_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037081171_2576,False
7,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,8.009424209594727,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037442202_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037442202_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037442202_2576,False
7,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.890730857849121,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037803376_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037803376_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762037803376_2576,False
7,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.867321968078614,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038164321_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038164321_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038164321_2576,False
7,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.265810966491699,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038525136_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038525136_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038525136_2576,False
7,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.066183090209961,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038887426_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038887426_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762038887426_2576,False
7,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.3238325119018555,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039249559_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039249559_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039249559_2576,False
8,0,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.464405059814453,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039611617_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039611617_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039611617_2576,False
8,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.70176887512207,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039975239_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039975239_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762039975239_2576,False
8,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.365808486938477,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040337908_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040337908_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040337908_2576,False
8,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.716890335083008,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040700998_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040700998_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762040700998_2576,False
8,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.444157600402832,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041062457_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041062457_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041062457_2576,False
8,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.663799285888672,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041424250_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041424250_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041424250_2576,False
8,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,7.794160842895508,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041784320_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041784320_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762041784320_2576,False
8,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.835575103759766,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042144791_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042144791_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042144791_2576,False
8,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.67190933227539,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042506685_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042506685_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762042506685_2576,False
8,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,15.354456901550293,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043088978_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043088978_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043088978_2576,False
8,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,16.054997444152832,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043877947_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043877947_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762043877947_2576,False
8,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.919225692749023,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762044603319_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762044603319_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762044603319_2576,False
9,0,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.874913215637207,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762045329258_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762045329258_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762045329258_2576,False
9,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,15.701532363891602,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046037668_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046037668_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046037668_2576,False
9,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.242798805236816,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046744433_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046744433_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762046744433_2576,False
9,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,15.485572814941406,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762047495439_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762047495439_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762047495439_2576,False
9,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.596153259277344,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048194670_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048194670_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048194670_2576,False
9,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.40396499633789,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048948031_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048948031_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762048948031_2576,False
9,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,14.936861991882324,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762049631977_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762049631977_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762049631977_2576,False
9,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.516712188720703,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762050405340_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762050405340_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762050405340_2576,False
9,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.179336547851562,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051151292_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051151292_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051151292_2576,False
9,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.090644836425781,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051858458_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051858458_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762051858458_2576,False
9,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.583799362182617,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762052579186_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762052579186_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762052579186_2576,False
9,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.509140014648438,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762053310702_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762053310702_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762053310702_2576,False
10,0,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.287348747253418,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054068761_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054068761_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054068761_2576,False
10,1,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.145251274108887,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054808065_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054808065_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762054808065_2576,False
10,2,2,1,3,0.33,GhostConv,3,1,0.591332517393637,16.2495756149292,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762055542746_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762055542746_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762055542746_2576,False
10,3,2,1,3,0.33,GhostConv,3,1,0.591332517393637,17.177963256835938,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056273563_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056273563_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056273563_2576,False
10,4,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.266073226928711,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056998602_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056998602_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762056998602_2576,False
10,5,2,1,3,0.33,GhostConv,3,1,0.591332517393637,13.465604782104492,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762057762087_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762057762087_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762057762087_2576,False
10,6,2,1,3,0.33,GhostConv,3,1,0.591332517393637,12.531566619873047,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762058597651_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762058597651_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762058597651_2576,False
10,7,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.043157577514648,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762059356951_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762059356951_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762059356951_2576,False
10,8,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.319842338562012,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060077234_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060077234_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060077234_2576,False
10,9,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.647763252258301,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060433223_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060433223_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060433223_2576,False
10,10,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.920428276062012,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060798813_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060798813_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762060798813_2576,False
10,11,2,1,3,0.33,GhostConv,3,1,0.591332517393637,6.409368515014648,19.97677993774414,10.205801963806152,7230233600.0,5220727.0,,,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762061169716_2576\train\weights\best.pt,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762061169716_2576\model.yaml,C:\Users\pretha\Desktop\acyolo\ACYOLO\runs\nas_yolo11_ssdd_nsga2\cand_1762061169716_2576,False
